order_id,order_date,season,year,uniform_set,product_category,gender_age,size,color,number,quantity,unit_price
9871,1/23/2023,winter,2023,winter,bottom,mens_youth,AS,,,1,40
9872,1/23/2023,winter,2023,winter,top,mens_youth,YM,White,,1,55
9873,1/24/2023,winter,2023,winter,top,mens_youth,YS,White,,1,17
9877,1/25/2023,winter,2023,winter,top,mens_youth,YM,Royal,,1,55
9878,1/25/2023,winter,2023,winter,top,mens_youth,AS,Yellow,,1,15
9882,1/27/2023,winter,2023,winter,top,mens_youth,YS,White,,1,17
9884,1/27/2023,winter,2023,winter,top,mens_youth,YS,Royal,,1,12
9885,1/28/2023,winter,2023,winter,bottom,mens_youth,YM,,,1,16
9886,1/28/2023,winter,2023,winter,bottom,mens_youth,YM,,,1,16
9887,1/28/2023,winter,2023,winter,top,mens_youth,YS,Yellow,,1,12
9888,1/28/2023,winter,2023,winter,top,mens_youth,YM,White,,1,12
9889,1/28/2023,winter,2023,winter,top,mens_youth,YM,Sky Blue,,1,12
9890,1/28/2023,winter,2023,winter,top,mens_youth,AS,White,,1,15
9892,1/28/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,12
9894,1/28/2023,winter,2023,winter,top,mens_youth,YXS,White,,1,12
9895,1/29/2023,winter,2023,winter,bottom,mens_youth,YS,,,1,16
9897,1/29/2023,winter,2023,winter,bottom,mens_youth,YM,,,1,38
9898,1/29/2023,winter,2023,winter,top,mens_youth,YL,Royal,,1,55
9899,1/29/2023,winter,2023,winter,socks,mens_youth,AM,,,3,12
9900,1/29/2023,winter,2023,winter,top,womens,WS,Red,,1,60
9902,1/29/2023,winter,2023,winter,socks,mens_youth,AM,,,1,12
9903,1/30/2023,winter,2023,winter,top,mens_youth,YS,White,,1,12
9904,1/30/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9905,1/30/2023,winter,2023,winter,top,mens_youth,YS,Yellow,,1,12
9906,1/30/2023,winter,2023,winter,top,mens_youth,YS,Red,,2,17
9907,1/31/2023,winter,2023,winter,top,mens_youth,YM,Sky Blue,,1,12
9908,1/31/2023,winter,2023,winter,socks,mens_youth,AS,,,1,9
9909,1/31/2023,winter,2023,winter,top,mens_youth,YL,White,,1,12
9910,1/31/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
9911,2/1/2023,winter,2023,winter,top,mens_youth,YL,White,,1,17
9912,2/1/2023,winter,2023,winter,top,mens_youth,YM,White,,1,17
9913,2/1/2023,winter,2023,winter,top,mens_youth,AS,Red,,1,15
9914,2/1/2023,winter,2023,winter,top,womens,WXS,Red,,1,60
9915,2/1/2023,winter,2023,winter,bottom,mens_youth,YM,,,1,16
9917,2/1/2023,winter,2023,winter,top,mens_youth,YL,Red,,1,17
9918,2/2/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
9919,2/2/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9920,2/2/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9921,2/2/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
9922,2/2/2023,winter,2023,winter,bottom,mens_youth,YL,,,1,16
9924,2/2/2023,winter,2023,winter,top,mens_youth,YS,Royal,,1,12
9925,2/2/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
9926,2/3/2023,winter,2023,winter,top,womens,WM,Red,,1,60
9927,2/3/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
9928,2/3/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9930,2/3/2023,winter,2023,winter,top,mens_youth,YM,Yellow,,1,17
9932,2/3/2023,winter,2023,winter,top,mens_youth,YS,Sky Blue,,1,12
9933,2/3/2023,winter,2023,winter,top,mens_youth,YXS,White,,1,17
9934,2/3/2023,winter,2023,winter,top,mens_youth,YS,Yellow,,1,17
9937,2/5/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
9938,2/6/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,17
9939,2/6/2023,winter,2023,winter,socks,mens_youth,AM,,,1,9
9940,2/7/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9941,2/7/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
9945,2/8/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9946,2/9/2023,winter,2023,cfa,top,mens_youth,YM,Red,,1,55
9947,2/9/2023,winter,2023,cfa,top,mens_youth,YS,Red,,1,55
9949,2/9/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9950,2/9/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9953,2/9/2023,winter,2023,cfa,top,mens_youth,YM,Red,,1,55
9954,2/9/2023,winter,2023,winter,top,mens_youth,YM,Royal,,1,55
9956,2/9/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9957,2/9/2023,winter,2023,cfa,top,mens_youth,YL,Red,,1,55
9960,2/10/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
9961,2/10/2023,winter,2023,cfa,top,mens_youth,YL,Red,,1,55
9962,2/10/2023,winter,2023,winter,top,mens_youth,YL,Red,,1,55
9965,2/10/2023,winter,2023,winter,bottom,mens_youth,YS,,,1,38
9967,2/10/2023,winter,2023,cfa,top,mens_youth,YL,Red,,1,55
9968,2/11/2023,winter,2023,winter,top,mens_youth,YL,Red,,1,55
9970,2/11/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9971,2/11/2023,winter,2023,winter,top,mens_youth,YXS,Red,,1,12
9972,2/11/2023,winter,2023,winter,bottom,mens_youth,YS,,,1,38
9973,2/12/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9975,2/12/2023,winter,2023,winter,bottom,mens_youth,YM,,,1,38
9978,2/12/2023,winter,2023,cfa,top,mens_youth,YM,Red,,1,55
9979,2/13/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
9980,2/13/2023,winter,2023,winter,top,mens_youth,YM,Navy,,3,55
9983,2/13/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
9985,2/13/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9988,2/14/2023,winter,2023,cfa,top,mens_youth,YM,Red,,1,55
9992,2/14/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
9993,2/14/2023,winter,2023,winter,top,mens_youth,YL,Navy,,1,55
9995,2/15/2023,winter,2023,winter,socks,mens_youth,AM,,,1,12
9996,2/15/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
9998,2/15/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
9999,2/15/2023,winter,2023,cfa,top,mens_youth,YM,Red,,1,55
10001,2/15/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
10004,2/16/2023,winter,2023,winter,socks,mens_youth,AS,,,1,12
10009,2/16/2023,winter,2023,winter,bottom,mens_youth,YL,,,1,38
10010,2/16/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
10011,2/17/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
10013,2/17/2023,winter,2023,winter,socks,mens_youth,AL,,,1,12
10015,2/17/2023,winter,2023,cfa,top,mens_youth,YM,Red,,1,55
10016,2/17/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
10019,2/18/2023,winter,2023,winter,socks,mens_youth,AS,,,1,12
10022,2/18/2023,winter,2023,winter,top,mens_youth,YL,Red,,1,55
10023,2/19/2023,winter,2023,winter,top,mens_youth,YS,Red,,1,55
10024,2/19/2023,winter,2023,winter,top,mens_youth,YL,Red,,1,55
10027,2/20/2023,winter,2023,cfa,top,mens_youth,AS,Red,,1,60
10034,2/21/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
10036,2/21/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
10040,2/22/2023,winter,2023,winter,bottom,womens,WXS,,,1,40
10041,2/22/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
10042,2/22/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
10045,2/22/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
10046,2/23/2023,winter,2023,winter,socks,mens_youth,AM,,,1,12
10049,2/23/2023,winter,2023,winter,bottom,mens_youth,YM,,,1,25
10052,2/23/2023,winter,2023,winter,bottom,mens_youth,YXS,,,1,38
10054,2/23/2023,winter,2023,winter,top,mens_youth,YL,Red,,1,55
10055,2/23/2023,winter,2023,winter,bottom,mens_youth,YM,,,1,38
10056,2/24/2023,winter,2023,winter,bottom,mens_youth,YS,,,1,38
10057,2/24/2023,winter,2023,winter,bottom,womens,WS,,,1,40
10063,2/24/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
10066,2/25/2023,winter,2023,winter,top,mens_youth,YL,Red,,1,55
10070,2/27/2023,winter,2023,winter,top,mens_youth,YL,Red,,1,55
10071,2/27/2023,winter,2023,winter,top,womens,WS,Black,,1,60
10072,2/27/2023,winter,2023,winter,top,mens_youth,AS,Red,,1,60
10073,2/27/2023,winter,2023,cfa,top,mens_youth,AS,Red,,1,60
10074,2/27/2023,winter,2023,winter,top,mens_youth,YL,Red,,1,55
10078,2/27/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
10080,2/27/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
10081,2/28/2023,winter,2023,winter,socks,mens_youth,AS,,,1,12
10082,2/28/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
10084,2/28/2023,winter,2023,winter,top,womens,WS,Black,,1,60
10085,2/28/2023,winter,2023,winter,bottom,mens_youth,AL,,,1,40
10089,2/28/2023,winter,2023,winter,top,mens_youth,YM,Red,,1,55
10093,2/28/2023,winter,2023,cfa,top,mens_youth,YL,Red,,1,55
10094,3/1/2023,spring,2023,cfa,top,mens_youth,YL,Red,,1,55
10095,3/1/2023,spring,2023,spring,bottom,mens_youth,AS,,,1,40
10099,3/1/2023,spring,2023,cfa,top,mens_youth,YL,Red,,1,55
10101,3/1/2023,spring,2023,spring,top,mens_youth,AS,Red,,1,60
10102,3/2/2023,spring,2023,spring,top,mens_youth,YL,Red,,1,55
10105,3/3/2023,spring,2023,spring,bottom,mens_youth,YS,,,1,38
10106,3/3/2023,spring,2023,spring,top,womens,WS,Yellow,,1,40
10108,3/3/2023,spring,2023,spring,top,mens_youth,YM,Red,,1,55
10109,3/3/2023,spring,2023,spring,top,mens_youth,YM,Red,,1,55
10110,3/3/2023,spring,2023,spring,top,womens,WS,Black,,1,60
10112,3/4/2023,spring,2023,spring,top,womens,WS,Red,,1,60
10114,3/4/2023,spring,2023,spring,socks,mens_youth,AS,,,1,12
10116,3/5/2023,spring,2023,spring,top,mens_youth,AM,Red,,1,60
10117,3/6/2023,spring,2023,spring,top,mens_youth,AS,Red,,1,60
10121,3/6/2023,spring,2023,cfa,top,mens_youth,YL,Red,,1,55
10122,3/6/2023,spring,2023,spring,top,womens,WXS,Black,,1,60
10125,3/7/2023,spring,2023,spring,top,mens_youth,YS,Red,,1,55
10128,3/7/2023,spring,2023,spring,bottom,womens,WS,,,1,40
10130,3/7/2023,spring,2023,spring,top,mens_youth,YM,Red,,1,55
10131,3/7/2023,spring,2023,spring,top,mens_youth,YM,Red,,1,55
10132,3/8/2023,spring,2023,spring,top,mens_youth,YS,Black,,1,55
10134,3/8/2023,spring,2023,spring,bottom,mens_youth,YM,,,1,38
10135,3/8/2023,spring,2023,spring,bottom,mens_youth,AM,,,1,40
10139,3/9/2023,spring,2023,spring,top,mens_youth,YM,Red,,1,55
10141,3/9/2023,spring,2023,spring,top,mens_youth,YM,Red,,1,55
10143,3/9/2023,spring,2023,spring,top,mens_youth,AS,Red,,1,60
10145,3/9/2023,spring,2023,spring,top,womens,YXS,White,,1,25
10146,3/9/2023,spring,2023,spring,socks,mens_youth,AS,,,1,10
10147,3/9/2023,spring,2023,spring,top,mens_youth,YS,Pink,,1,25
10148,3/9/2023,spring,2023,spring,top,womens,YXS,Navy,,1,25
10149,3/9/2023,spring,2023,spring,top,mens_youth,YXS,Pink,,1,25
10150,3/9/2023,spring,2023,spring,top,womens,YXS,White,,1,25
10152,3/9/2023,spring,2023,spring,top,mens_youth,YXS,Pink,,1,25
10153,3/9/2023,spring,2023,spring,top,mens_youth,YXS,Purple,,1,25
10154,3/9/2023,spring,2023,spring,top,womens,YS,Navy,,1,25
10155,3/9/2023,spring,2023,spring,top,mens_youth,YS,Pink,,1,25
10156,3/9/2023,spring,2023,spring,top,mens_youth,YXS,Yellow,,1,25
10157,3/10/2023,spring,2023,spring,top,womens,YS,Black,,1,25
10158,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Pink,,1,25
10159,3/10/2023,spring,2023,spring,top,womens,YXS,White,,1,25
10160,3/10/2023,spring,2023,spring,bottom,mens_youth,YXS,,,2,16
10161,3/10/2023,spring,2023,spring,top,womens,YXS,Black,,1,25
10162,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Sky Blue,,1,25
10163,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Sky Blue,,1,25
10165,3/10/2023,spring,2023,spring,top,mens_youth,YM,Red,,1,55
10166,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Pink,,1,25
10167,3/10/2023,spring,2023,spring,top,mens_youth,YM,Purple,,2,25
10168,3/10/2023,spring,2023,spring,top,mens_youth,YS,Sky Blue,,1,25
10169,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Orange,,1,25
10170,3/10/2023,spring,2023,spring,top,womens,YXS,Navy,,1,25
10171,3/10/2023,spring,2023,spring,top,mens_youth,YM,Pink,,1,25
10172,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Yellow,,1,25
10173,3/10/2023,spring,2023,spring,socks,mens_youth,AS,,,1,10
10174,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Red,,1,25
10175,3/10/2023,spring,2023,spring,top,mens_youth,YS,Green,,1,25
10176,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Purple,,1,25
10177,3/10/2023,spring,2023,spring,top,womens,YXS,Grey,,1,25
10178,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Green,,1,25
10179,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Purple,,1,25
10180,3/10/2023,spring,2023,spring,top,mens_youth,YS,Yellow,,1,25
10181,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Sky Blue,,1,25
10182,3/10/2023,spring,2023,spring,socks,mens_youth,AS,,,1,10
10183,3/10/2023,spring,2023,spring,top,womens,YXS,Grey,,1,25
10184,3/10/2023,spring,2023,spring,top,mens_youth,YM,Pink,,1,25
10185,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Pink,,1,25
10186,3/10/2023,spring,2023,spring,socks,mens_youth,AS,,,1,10
10188,3/10/2023,spring,2023,spring,top,womens,YXS,Black,,1,25
10190,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Pink,,1,25
10191,3/10/2023,spring,2023,spring,top,womens,YXS,Navy,,1,25
10192,3/10/2023,spring,2023,spring,top,mens_youth,YS,Pink,,1,25
10193,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Sky Blue,,1,25
10194,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Pink,,1,25
10195,3/10/2023,spring,2023,spring,bottom,mens_youth,YXS,,,1,16
10196,3/10/2023,spring,2023,spring,bottom,mens_youth,YS,,,1,16
10197,3/10/2023,spring,2023,spring,top,womens,YXS,Navy,,1,25
10199,3/10/2023,spring,2023,spring,top,womens,YM,Grey,,1,25
10200,3/10/2023,spring,2023,spring,bottom,mens_youth,YL,,,1,16
10201,3/10/2023,spring,2023,spring,top,mens_youth,YL,Sky Blue,,1,25
10202,3/10/2023,spring,2023,spring,top,mens_youth,YM,Green,,1,25
10203,3/10/2023,spring,2023,spring,top,womens,YM,Navy,,1,25
10204,3/10/2023,spring,2023,spring,top,womens,YS,Black,,1,25
10205,3/10/2023,spring,2023,spring,top,mens_youth,YL,Royal,,1,25
10206,3/10/2023,spring,2023,spring,top,mens_youth,YL,Pink,,1,25
10207,3/10/2023,spring,2023,spring,top,womens,YM,White,,1,25
10208,3/10/2023,spring,2023,spring,socks,mens_youth,AS,,,1,10
10209,3/10/2023,spring,2023,spring,top,mens_youth,YM,Yellow,,1,25
10210,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Pink,,1,25
10211,3/10/2023,spring,2023,spring,top,mens_youth,YM,Green,,1,25
10212,3/10/2023,spring,2023,spring,top,womens,YL,Navy,,1,25
10213,3/10/2023,spring,2023,spring,top,mens_youth,YS,Yellow,,1,25
10214,3/10/2023,spring,2023,spring,top,mens_youth,YS,Purple,,1,25
10215,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Yellow,,1,25
10216,3/10/2023,spring,2023,spring,top,womens,YM,Grey,,1,25
10217,3/10/2023,spring,2023,spring,top,womens,YS,White,,1,25
10218,3/10/2023,spring,2023,spring,top,mens_youth,YS,Purple,,1,25
10220,3/10/2023,spring,2023,spring,top,mens_youth,YS,Sky Blue,,1,25
10221,3/10/2023,spring,2023,spring,top,womens,YS,Navy,,1,25
10222,3/10/2023,spring,2023,spring,top,mens_youth,YS,Sky Blue,,1,25
10223,3/10/2023,spring,2023,spring,top,mens_youth,YS,Yellow,,1,25
10224,3/10/2023,spring,2023,spring,top,mens_youth,YM,Purple,,1,25
10225,3/10/2023,spring,2023,spring,top,womens,YL,White,,1,25
10226,3/10/2023,spring,2023,spring,top,womens,YS,Navy,,1,25
10228,3/10/2023,spring,2023,spring,top,mens_youth,YS,Black,,1,25
10229,3/10/2023,spring,2023,spring,top,mens_youth,YS,Royal,,1,25
10230,3/10/2023,spring,2023,spring,top,womens,YM,Navy,,1,25
10231,3/10/2023,spring,2023,spring,top,womens,YS,White,,1,25
10232,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Sky Blue,,1,25
10233,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Grey,,1,25
10234,3/10/2023,spring,2023,spring,bottom,mens_youth,YM,,,1,16
10235,3/10/2023,spring,2023,spring,top,mens_youth,YS,Sky Blue,,1,25
10236,3/10/2023,spring,2023,spring,bottom,mens_youth,YS,,,1,16
10237,3/10/2023,spring,2023,spring,top,mens_youth,YS,Sky Blue,,1,25
10238,3/10/2023,spring,2023,spring,top,mens_youth,YM,Pink,,1,25
10239,3/10/2023,spring,2023,spring,top,mens_youth,YS,Pink,,1,25
10240,3/10/2023,spring,2023,spring,top,mens_youth,YM,Sky Blue,,1,25
10241,3/10/2023,spring,2023,spring,top,mens_youth,YS,Green,,1,25
10242,3/10/2023,spring,2023,spring,top,mens_youth,AS,Yellow,,1,27
10243,3/10/2023,spring,2023,spring,bottom,mens_youth,YL,,,1,16
10244,3/10/2023,spring,2023,spring,top,mens_youth,YL,Purple,,2,25
10245,3/10/2023,spring,2023,spring,top,mens_youth,YS,Navy,,1,25
10246,3/10/2023,spring,2023,spring,top,womens,YXS,Black,,1,25
10247,3/10/2023,spring,2023,spring,top,mens_youth,YS,White,,1,25
10248,3/10/2023,spring,2023,spring,top,mens_youth,YM,Sky Blue,,1,25
10249,3/10/2023,spring,2023,spring,top,mens_youth,YS,Purple,,1,25
10250,3/10/2023,spring,2023,spring,socks,mens_youth,AS,,,1,10
10251,3/10/2023,spring,2023,spring,top,womens,YS,Navy,,1,25
10252,3/10/2023,spring,2023,spring,top,mens_youth,YM,Royal,,1,25
10253,3/10/2023,spring,2023,spring,top,mens_youth,YM,Yellow,,1,25
10254,3/10/2023,spring,2023,spring,top,mens_youth,YM,Royal,,1,25
10255,3/10/2023,spring,2023,spring,top,mens_youth,YM,Purple,,2,25
10256,3/10/2023,spring,2023,spring,top,womens,YS,Navy,,1,25
10257,3/10/2023,spring,2023,spring,top,womens,YM,Navy,,1,25
10258,3/10/2023,spring,2023,spring,top,mens_youth,YS,Royal,,1,25
10259,3/10/2023,spring,2023,spring,top,mens_youth,YS,Sky Blue,,1,25
10261,3/10/2023,spring,2023,spring,top,mens_youth,YM,Navy,,1,25
10262,3/10/2023,spring,2023,spring,top,mens_youth,YS,Navy,,1,25
10263,3/10/2023,spring,2023,spring,top,mens_youth,YL,Green,,1,25
10264,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Navy,,1,25
10265,3/10/2023,spring,2023,spring,top,mens_youth,YM,Royal,,1,25
10266,3/10/2023,spring,2023,spring,top,mens_youth,YS,White,,1,25
10267,3/10/2023,spring,2023,spring,top,mens_youth,YS,Black,,1,25
10268,3/10/2023,spring,2023,spring,top,mens_youth,YS,Royal,,1,25
10269,3/10/2023,spring,2023,spring,top,mens_youth,YS,Sky Blue,,1,25
10270,3/10/2023,spring,2023,spring,top,mens_youth,YS,Pink,,1,25
10271,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Royal,,1,25
10272,3/10/2023,spring,2023,spring,top,mens_youth,YS,Navy,,1,25
10273,3/10/2023,spring,2023,spring,top,mens_youth,YL,Pink,,1,25
10274,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Pink,,1,25
10275,3/10/2023,spring,2023,spring,top,mens_youth,YS,Yellow,,1,25
10276,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Royal,,1,25
10277,3/10/2023,spring,2023,spring,top,mens_youth,YL,Purple,,1,25
10278,3/10/2023,spring,2023,spring,top,womens,YL,Grey,,1,25
10279,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Royal,,1,25
10280,3/10/2023,spring,2023,spring,top,mens_youth,YS,Orange,,1,25
10281,3/10/2023,spring,2023,spring,top,mens_youth,YM,Red,,1,25
10282,3/10/2023,spring,2023,spring,top,mens_youth,YL,Yellow,,1,25
10283,3/10/2023,spring,2023,spring,top,mens_youth,YS,Green,,1,25
10284,3/10/2023,spring,2023,spring,top,mens_youth,YS,Navy,,1,25
10285,3/10/2023,spring,2023,spring,top,womens,YM,Navy,,1,25
10286,3/10/2023,spring,2023,spring,top,mens_youth,YM,Yellow,,2,25
10287,3/10/2023,spring,2023,spring,top,mens_youth,YM,Red,,1,25
10288,3/10/2023,spring,2023,spring,bottom,mens_youth,YXS,,,1,16
10289,3/10/2023,spring,2023,spring,top,mens_youth,YS,White,,1,25
10290,3/10/2023,spring,2023,spring,top,mens_youth,YM,Red,,1,25
10291,3/10/2023,spring,2023,spring,top,mens_youth,YM,Purple,,1,25
10292,3/10/2023,spring,2023,spring,top,mens_youth,YM,Navy,,1,25
10293,3/10/2023,spring,2023,spring,top,mens_youth,YS,Green,,1,25
10294,3/10/2023,spring,2023,spring,top,mens_youth,YS,Green,,1,25
10295,3/10/2023,spring,2023,spring,bottom,mens_youth,YXS,,,1,16
10296,3/10/2023,spring,2023,spring,top,womens,YM,Navy,,1,25
10297,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Orange,,1,25
10298,3/10/2023,spring,2023,spring,top,mens_youth,YS,Pink,,1,25
10299,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Royal,,1,25
10300,3/10/2023,spring,2023,spring,top,mens_youth,YS,Orange,,1,25
10301,3/10/2023,spring,2023,spring,top,mens_youth,YM,Pink,,1,25
10302,3/10/2023,spring,2023,spring,bottom,mens_youth,YM,,,1,16
10303,3/10/2023,spring,2023,spring,top,mens_youth,YL,Pink,,1,25
10304,3/10/2023,spring,2023,spring,top,mens_youth,YS,Sky Blue,,1,25
10305,3/10/2023,spring,2023,spring,top,mens_youth,YM,Purple,,1,25
10306,3/10/2023,spring,2023,spring,top,mens_youth,AM,Navy,,1,27
10307,3/10/2023,spring,2023,spring,top,womens,YS,Black,,1,25
10308,3/10/2023,spring,2023,spring,top,mens_youth,YM,White,,1,25
10309,3/10/2023,spring,2023,spring,top,mens_youth,YS,Orange,,1,25
10311,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Pink,,1,25
10312,3/10/2023,spring,2023,spring,top,mens_youth,YL,Red,,1,25
10313,3/10/2023,spring,2023,spring,bottom,mens_youth,YS,,,1,16
10314,3/10/2023,spring,2023,spring,top,womens,YL,Black,,1,25
10315,3/10/2023,spring,2023,spring,top,mens_youth,YS,Navy,,2,25
10316,3/10/2023,spring,2023,spring,top,mens_youth,YM,Red,,1,25
10317,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Orange,,1,25
10318,3/10/2023,spring,2023,spring,top,mens_youth,YM,Green,,2,25
10319,3/10/2023,spring,2023,spring,top,mens_youth,YS,Pink,,1,25
10320,3/10/2023,spring,2023,spring,top,womens,YS,Black,,2,25
10321,3/10/2023,spring,2023,spring,top,womens,YS,Black,,1,25
10322,3/10/2023,spring,2023,spring,socks,mens_youth,AS,,,1,10
10323,3/10/2023,spring,2023,spring,top,mens_youth,YS,Green,,1,25
10324,3/10/2023,spring,2023,spring,top,mens_youth,YS,Yellow,,1,25
10325,3/10/2023,spring,2023,spring,top,mens_youth,YL,Sky Blue,,1,25
10326,3/10/2023,spring,2023,spring,top,mens_youth,YL,Red,,1,25
10327,3/10/2023,spring,2023,spring,top,mens_youth,AS,Royal,,1,27
10328,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Red,,1,25
10329,3/10/2023,spring,2023,spring,top,mens_youth,YS,Pink,,1,25
10330,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Royal,,1,25
10331,3/10/2023,spring,2023,spring,bottom,mens_youth,YS,,,1,16
10332,3/10/2023,spring,2023,spring,bottom,mens_youth,YXS,,,1,16
10333,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Grey,,1,25
10334,3/10/2023,spring,2023,spring,top,mens_youth,AS,Purple,,1,27
10336,3/10/2023,spring,2023,spring,top,mens_youth,YS,Royal,,1,25
10337,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Orange,,1,25
10338,3/10/2023,spring,2023,spring,top,mens_youth,YS,Yellow,,1,25
10340,3/10/2023,spring,2023,spring,top,mens_youth,YS,Sky Blue,,1,25
10341,3/10/2023,spring,2023,spring,top,mens_youth,YM,Yellow,,1,25
10342,3/10/2023,spring,2023,spring,top,womens,YL,Navy,,1,25
10343,3/10/2023,spring,2023,spring,top,mens_youth,YS,Royal,,1,25
10344,3/10/2023,spring,2023,spring,top,mens_youth,YS,Royal,,1,25
10345,3/10/2023,spring,2023,spring,top,mens_youth,YM,Yellow,,1,25
10346,3/10/2023,spring,2023,spring,top,mens_youth,YM,Green,,1,25
10347,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Yellow,,1,25
10348,3/10/2023,spring,2023,spring,top,womens,YM,Navy,,1,25
10349,3/10/2023,spring,2023,spring,top,mens_youth,YS,Yellow,,1,25
10350,3/10/2023,spring,2023,spring,top,womens,YM,White,,1,25
10351,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Yellow,,1,25
10352,3/10/2023,spring,2023,spring,bottom,mens_youth,YM,,,1,16
10353,3/10/2023,spring,2023,spring,top,womens,YM,Navy,,1,25
10354,3/10/2023,spring,2023,spring,top,mens_youth,YM,Sky Blue,,1,25
10355,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Black,,1,25
10357,3/10/2023,spring,2023,spring,top,mens_youth,YS,Pink,,1,25
10358,3/10/2023,spring,2023,spring,socks,mens_youth,AS,,,1,10
10359,3/10/2023,spring,2023,spring,top,mens_youth,YM,Green,,1,25
10360,3/10/2023,spring,2023,spring,top,mens_youth,YXS,Yellow,,1,25
10361,3/10/2023,spring,2023,spring,top,mens_youth,YM,Yellow,,1,25
10362,3/10/2023,spring,2023,spring,top,mens_youth,YL,Green,,1,25
10363,3/10/2023,spring,2023,spring,top,womens,YXS,White,,1,25
10364,3/10/2023,spring,2023,spring,top,mens_youth,YL,Royal,,1,25
10365,3/10/2023,spring,2023,spring,bottom,mens_youth,YS,,,1,16
10366,3/10/2023,spring,2023,spring,top,womens,YXS,White,,1,25
10367,3/10/2023,spring,2023,spring,top,mens_youth,YS,Pink,,1,25
